price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,sector_median_price,sector_number
1.38,8972.0,1538.0,1538,3,3,1,12.0,2,0,0,0,0,0,0,157,1.535,69
0.8,10484.0,763.0,763,1,1,0,1.0,5,0,0,0,0,0,0,0,1.535,69
0.9,8159.0,1103.0,1103,2,2,2,3.0,1,1,0,0,0,1,0,95,1.115,89
1.85,7872.0,2350.0,2350,3,3,3,7.0,3,0,1,0,0,0,0,28,1.805,52
0.75,6053.0,1239.0,1239,2,2,1,5.0,5,0,0,0,0,0,0,0,0.95,78
1.3,6510.0,1997.0,1997,3,3,0,16.0,5,0,0,0,0,0,0,0,1.035,99
0.54,7248.0,745.0,745,2,1,3,1.0,1,0,0,0,0,0,0,65,1.5,114
0.55,9166.0,600.0,850,2,2,3,3.0,1,0,0,0,0,0,0,71,1.185,37
2.0,13957.0,1433.0,1433,2,2,2,32.0,5,0,0,0,0,0,0,48,2.775,65
1.32,6609.0,1997.0,1997,3,5,3,11.0,1,0,1,0,0,0,0,88,1.035,99
5.49,11584.0,4739.0,4739,4,5,3,5.0,2,0,1,0,0,0,1,168,4.0,112
1.0,9007.0,1110.0,1110,2,2,3,3.0,1,1,0,0,0,1,0,99,1.115,89
1.0,6535.0,1530.0,1530,2,2,3,4.0,2,1,0,0,0,0,0,24,1.3,79
0.9,8159.0,1103.0,1103,2,2,2,2.0,1,1,0,0,0,1,0,44,1.115,89
3.8,26063.0,1458.0,162,8,8,3,4.0,2,0,0,1,1,0,1,94,4.2,57
0.65,4587.0,1417.0,1417,3,3,2,3.0,2,0,0,0,0,0,0,6,0.82,92
1.36,8846.0,1537.0,1535,3,3,3,1.0,0,0,0,0,1,1,0,37,1.185,37
11.3,25111.0,4500.0,500,7,5,3,4.0,2,1,1,0,1,1,0,49,2.175,109
1.25,7250.0,1724.0,1725,3,3,3,2.0,0,0,0,0,0,0,0,8,1.185,37
0.28,3166.0,884.0,900,2,1,1,2.0,2,0,0,0,0,1,0,15,3.35,110
1.3,17691.0,735.0,1215,2,2,3,0.0,2,0,0,1,0,0,0,125,1.7,102
13.0,1992.0,65261.0,7250,10,10,3,1.0,5,0,0,0,0,0,0,0,2.35,28
4.8,16580.0,2895.0,2895,3,4,3,8.0,2,0,1,0,1,1,1,174,5.8,53
1.35,5014.0,2692.0,2692,4,5,3,0.0,2,1,1,1,1,0,0,88,1.58,104
8.25,28000.0,2946.0,2940,3,4,3,8.0,0,0,1,0,0,0,2,35,5.8,53
0.85,8500.0,1000.0,1000,1,1,0,1.0,5,0,0,0,0,0,0,0,0.725,5
0.65,4512.0,1441.0,1440,3,3,3,1.0,3,0,0,0,0,0,0,91,0.82,92
0.75,6818.0,1100.0,1100,2,2,2,4.0,3,0,0,0,0,0,0,0,1.535,69
0.69,9103.0,758.0,758,1,1,1,2.0,5,0,0,0,0,0,0,0,1.16,7
5.0,21124.0,2367.0,263,9,9,3,3.0,3,0,1,1,0,0,1,83,5.0,40
0.88,4746.0,1854.0,1854,3,4,3,8.0,3,0,1,0,1,0,0,111,0.95,78
2.1,12352.0,1700.0,1920,3,4,2,12.0,2,0,1,0,0,0,1,156,3.475,66
3.0,16411.0,1828.0,1828,3,3,3,17.0,0,0,0,0,0,0,0,99,2.775,65
1.7,7223.0,2354.0,2215,4,4,3,15.0,3,0,1,0,0,0,0,38,1.25,90
1.8,9473.0,1900.0,1900,3,3,3,6.0,2,0,1,0,0,0,1,97,1.19,83
1.85,14800.0,1250.0,1250,2,2,2,3.0,1,0,0,0,0,0,0,44,2.025,61
6.5,19174.0,3390.0,3390,4,5,3,10.0,2,1,1,0,1,0,1,174,5.8,53
5.8,12837.0,4518.0,502,4,4,3,4.0,4,0,0,0,0,0,0,38,13.0,26
1.1,7971.0,1380.0,1380,2,2,2,14.0,5,0,0,0,0,0,0,56,1.45,33
1.5,5000.0,3000.0,3000,6,1,0,1.0,1,0,0,0,0,0,0,0,0.725,5
0.7,5279.0,1326.0,1326,3,2,2,4.0,2,0,0,0,0,0,0,56,0.82,92
2.0,17729.0,1128.0,1852,3,3,3,1.0,2,0,0,1,0,0,0,139,1.7,102
0.85,7589.0,1120.0,1120,3,2,2,1.0,0,0,0,0,0,0,0,15,1.5,114
6.0,14492.0,4140.0,4140,9,9,3,3.0,4,0,0,0,0,0,0,9,1.15,12
6.5,20635.0,3150.0,350,4,4,3,2.0,3,0,0,0,0,0,0,0,4.26,14
1.18,5207.0,2266.0,2266,4,4,3,8.0,2,0,1,0,0,0,0,108,0.82,92
1.15,7419.0,1550.0,1760,3,3,3,11.0,2,0,1,0,1,0,1,174,1.2,106
1.2,6666.0,1800.0,1800,4,3,2,4.0,3,0,0,0,0,0,1,23,1.225,9
0.28,5982.0,468.0,468,2,2,2,3.0,2,0,0,0,0,0,0,42,1.5,114
2.7,18620.0,1450.0,1450,5,5,2,3.0,4,0,0,0,0,0,1,17,2.9,23
2.7,13379.0,2018.0,2018,3,3,3,13.0,1,0,0,1,0,0,0,92,1.56,74
0.7,4453.0,1572.0,1572,3,3,0,7.0,5,0,0,0,0,0,0,0,0.82,92
1.0,41666.0,240.0,240,6,4,0,3.0,5,0,0,0,0,0,0,0,0.66,6
4.0,17778.0,2250.0,250,5,5,2,3.0,2,1,0,0,0,0,0,23,5.8,53
0.75,6410.0,1170.0,130,4,2,2,2.0,4,0,0,0,0,0,0,16,0.85,3
0.28,4938.0,567.0,567,2,2,2,3.0,2,0,0,0,0,0,1,42,1.5,114
4.5,125000.0,360.0,360,4,4,0,4.0,5,0,0,0,0,0,0,0,2.35,28
0.85,6896.0,1233.0,1450,2,2,3,12.0,2,1,0,0,0,1,0,61,1.58,104
3.09,6981.0,4426.0,3653,5,5,3,14.0,2,0,1,0,0,0,1,33,3.85,72
0.35,6422.0,545.0,545,2,2,1,3.0,2,0,0,0,0,0,0,62,1.035,99
3.0,10853.0,2764.0,2764,4,4,3,3.0,2,1,1,0,1,1,1,174,3.475,66
1.05,10531.0,997.0,997,2,2,2,3.0,2,0,0,0,0,0,1,34,2.4,47
7.1,283333.0,251.0,240,3,3,3,1.0,3,0,1,0,0,0,0,49,6.975,50
4.3,28782.0,1494.0,166,9,9,3,3.0,2,0,0,0,1,1,1,41,3.7,38
0.71,5420.0,1310.0,1310,2,2,3,10.0,1,0,0,0,0,1,0,38,1.185,37
1.6,6286.0,2545.0,2545,3,3,3,9.0,2,0,1,0,0,0,0,75,2.175,109
1.75,11666.0,1500.0,2025,3,3,3,11.0,2,0,1,0,0,0,0,94,1.25,77
2.5,12920.0,1935.0,215,3,3,2,2.0,1,0,0,0,0,0,0,0,5.25,43
1.95,8515.0,2290.0,2290,3,3,3,3.0,1,0,1,0,0,0,0,69,1.58,104
2.2,7586.0,2900.0,2900,4,4,3,10.0,2,0,1,0,0,0,0,21,0.9,84
8.5,26235.0,3240.0,360,5,4,2,1.0,3,0,1,0,1,0,1,49,7.925,45
0.53,4800.0,1104.0,1095,2,2,2,9.0,0,0,0,0,0,1,0,24,1.655,70
0.9,13177.0,683.0,683,1,1,0,6.0,1,0,0,0,0,0,0,77,1.0,71
2.3,12777.0,1800.0,1800,4,4,3,5.0,1,0,1,0,1,0,0,42,1.45,33
6.5,27461.0,2367.0,263,12,12,3,4.0,2,1,0,0,1,0,1,32,4.25,46
0.95,8878.0,1070.0,1070,4,3,2,1.0,4,0,0,0,0,0,0,8,0.725,5
0.35,5495.0,637.0,637,2,2,0,5.0,5,0,0,0,0,0,0,0,0.4,95
0.75,6053.0,1239.0,1239,2,2,1,5.0,5,0,0,0,0,0,0,0,0.95,78
3.15,8400.0,3750.0,3750,5,7,3,15.0,2,0,1,0,0,0,1,165,1.19,83
0.23,6527.0,352.0,360,1,1,1,4.0,2,0,0,0,0,0,0,23,1.25,103
2.78,15200.0,1829.0,1828,3,3,3,44.0,5,0,0,0,0,0,0,56,2.775,65
1.5,7641.0,1963.0,1963,3,3,3,20.0,2,0,1,0,0,0,1,37,0.9,84
0.49,6666.0,735.0,735,2,2,3,5.0,2,0,0,0,0,0,0,117,2.205,81
1.35,11157.0,1210.0,1210,2,2,2,4.0,1,1,0,0,0,0,2,107,1.45,33
6.4,20317.0,3150.0,350,6,6,3,3.0,4,0,0,0,0,1,0,35,4.26,14
1.1,8986.0,1224.0,1224,2,2,3,1.0,2,0,0,0,0,0,1,127,1.1,68
1.3,8445.0,1539.0,1538,3,3,1,12.0,2,0,0,0,1,0,1,94,1.535,69
2.9,12619.0,2298.0,2298,4,4,3,11.0,0,1,1,0,0,0,0,49,2.45,113
1.5,8787.0,1707.0,1707,3,3,3,1.0,4,0,0,0,0,0,1,128,5.15,48
2.55,13178.0,1935.0,215,3,3,2,3.0,2,0,0,0,0,0,1,60,5.25,43
8.5,21519.0,3950.0,3950,4,4,0,27.0,5,0,0,0,0,0,0,61,3.35,63
0.65,4761.0,1365.0,1365,2,2,2,5.0,2,0,0,0,1,0,1,174,1.665,108
4.5,25000.0,1800.0,200,16,16,3,4.0,2,0,0,0,0,0,1,20,1.35,11
2.28,8769.0,2600.0,3434,4,4,3,8.0,2,0,1,0,0,0,0,61,0.9,84
0.88,4821.0,1825.0,1825,3,3,3,16.0,2,0,0,0,1,0,0,67,0.9,84
1.99,20664.0,963.0,1349,2,2,2,14.0,1,0,0,0,0,0,0,152,1.7,102
1.4,7730.0,1811.0,1811,3,3,3,5.0,2,0,0,0,0,0,1,149,1.185,37
0.68,3874.0,1755.0,1755,5,3,0,1.0,5,0,0,0,0,0,0,0,0.85,3
0.71,5354.0,1326.0,1326,3,3,3,2.0,2,0,0,0,1,0,0,108,0.82,92
3.7,17619.0,2100.0,2100,4,4,3,18.0,4,0,1,0,0,0,1,26,9.0,25
0.91,6800.0,1338.0,1350,2,2,3,1.0,1,1,0,0,0,0,0,72,1.5,114
3.25,10545.0,3082.0,3300,3,3,3,2.0,3,0,1,0,0,0,0,94,3.85,72
2.2,10476.0,2100.0,2100,3,4,3,17.0,2,0,1,0,0,0,2,49,2.205,81
4.0,19753.0,2025.0,225,5,4,1,2.0,5,0,0,0,0,0,0,0,1.35,11
1.78,9128.0,1950.0,1950,3,3,3,7.0,2,0,1,0,0,1,0,49,1.655,70
0.99,5454.0,1815.0,1815,3,5,3,5.0,2,0,1,0,0,0,0,49,1.185,37
5.5,55000.0,1000.0,1000,3,3,0,1.0,3,0,0,0,0,0,0,0,1.5,114
0.65,6500.0,1000.0,1000,6,2,3,1.0,5,0,0,0,0,0,0,0,1.15,12
2.95,20233.0,1458.0,162,2,2,0,1.0,5,0,0,0,0,0,0,0,1.7,56
0.54,4458.0,1211.0,1200,2,2,3,17.0,2,0,0,0,0,0,0,81,0.9,84
0.85,6538.0,1300.0,1300,2,2,2,0.0,2,0,0,0,0,0,1,49,2.4,82
0.6,5576.0,1076.0,1076,2,2,2,14.0,2,1,0,0,0,0,0,31,0.4,95
6.5,26000.0,2500.0,2500,5,5,0,4.0,3,0,0,0,0,0,0,0,4.26,14
1.0,8230.0,1215.0,135,9,7,3,3.0,3,0,0,0,1,0,0,0,1.36,2
0.45,6475.0,695.0,695,2,2,2,19.0,5,0,0,0,0,0,0,0,0.4,95
0.5,4237.0,1180.0,1180,3,3,2,1.0,2,0,0,0,0,0,0,26,0.82,92
4.75,20068.0,2367.0,263,7,5,3,3.0,4,0,0,0,1,1,1,49,3.35,22
6.0,24691.0,2430.0,270,4,4,3,2.0,2,1,1,1,1,0,0,160,2.175,109
2.12,15531.0,1365.0,1365,2,2,2,2.0,2,0,0,0,1,0,1,174,3.0,60
1.59,8242.0,1929.0,1929,3,3,3,17.0,2,0,0,0,0,1,1,165,1.27,86
6.5,36111.0,1800.0,200,4,4,3,2.0,3,1,1,1,1,0,0,61,9.0,25
1.7,13502.0,1259.0,1185,2,2,2,7.0,2,0,0,0,0,1,0,99,3.475,66
2.6,15195.0,1711.0,1711,3,3,2,11.0,1,0,0,0,0,0,0,49,1.665,108
8.95,17900.0,5000.0,5000,5,6,3,4.0,3,0,0,0,0,0,0,0,2.35,28
1.44,7068.0,2037.0,2040,4,4,3,8.0,2,0,0,0,0,0,0,37,0.82,92
2.55,13709.0,1860.0,1860,3,3,3,8.0,2,0,0,0,0,1,1,125,3.35,22
1.0,9900.0,1010.0,1010,3,2,3,2.0,1,0,0,0,0,0,0,128,0.735,36
4.95,20599.0,2403.0,267,7,7,3,2.0,4,1,1,1,1,0,1,145,5.15,48
1.5,6382.0,2350.0,2350,4,3,3,10.0,4,0,1,0,0,0,2,49,1.9,39
0.86,6408.0,1342.0,1342,2,2,2,16.0,1,0,0,0,0,0,1,79,1.25,77
2.15,23344.0,921.0,1524,2,3,2,5.0,2,0,1,0,0,0,1,49,3.0,60
12.5,38580.0,3240.0,360,5,5,3,2.0,4,1,1,1,1,0,1,79,13.0,26
0.65,5637.0,1153.0,1153,2,2,2,2.0,2,0,0,0,1,0,0,118,1.5,114
2.35,9791.0,2400.0,2400,4,4,3,10.0,3,0,1,0,0,0,1,65,1.655,70
1.11,6851.0,1620.0,1640,2,2,3,8.0,2,0,0,1,0,0,0,174,1.3,85
4.25,31481.0,1350.0,150,3,2,3,2.0,4,1,0,0,0,0,0,35,9.0,25
2.25,13636.0,1650.0,1650,3,3,3,3.0,2,1,1,0,0,0,1,49,2.775,65
0.78,6265.0,1245.0,1245,2,2,2,3.0,2,1,0,0,1,0,1,165,1.19,83
1.15,7496.0,1534.0,1534,2,2,3,14.0,2,1,0,0,0,0,0,28,0.9,84
3.1,8486.0,3653.0,3653,5,5,3,21.0,2,0,0,0,0,0,0,0,3.85,72
2.0,6967.0,2871.0,2727,4,4,3,16.0,3,1,1,0,1,0,0,65,1.75,91
1.64,8384.0,1956.0,1950,3,5,3,3.0,2,0,1,0,0,0,0,51,1.655,70
0.94,6064.0,1550.0,1550,3,3,2,5.0,3,0,0,0,0,0,1,85,1.225,9
2.08,9904.0,2100.0,2631,4,4,3,3.0,2,0,1,0,0,0,0,126,1.665,108
0.89,8127.0,1095.0,1095,1,1,0,1.0,5,0,0,0,0,0,0,0,2.205,81
18.25,18250.0,10000.0,550,7,9,3,4.0,2,1,1,1,1,0,1,77,13.0,26
2.13,7574.0,2812.0,2812,4,4,3,2.0,2,0,0,0,0,0,0,49,1.3,85
0.65,4744.0,1370.0,1370,3,2,3,6.0,2,0,0,0,0,0,0,49,0.82,92
1.65,15263.0,1081.0,1081,2,2,2,1.0,0,0,0,0,0,0,0,0,3.35,63
9.9,29333.0,3375.0,375,5,5,2,2.0,3,0,0,0,1,0,1,106,9.0,25
10.0,37037.0,2700.0,300,5,6,3,3.0,4,0,1,1,0,0,1,64,9.0,25
2.05,9876.0,2076.0,2025,3,4,3,14.0,2,0,1,0,0,0,0,116,1.7,102
0.9,9463.0,951.0,1275,2,2,2,13.0,2,0,0,0,0,0,2,120,1.5,114
0.6,8000.0,750.0,750,3,2,2,2.0,1,0,0,0,0,0,0,13,1.27,86
3.95,16858.0,2343.0,2343,3,4,2,15.0,2,0,1,0,0,0,0,49,1.665,108
0.4,6694.0,598.0,950,2,2,2,7.0,2,0,0,0,0,0,0,57,1.5,114
0.9,5325.0,1690.0,1690,3,3,2,10.0,1,0,0,0,0,0,0,29,1.27,86
0.37,7400.0,500.0,500,1,1,2,2.0,2,0,0,0,0,0,1,37,1.0,71
6.5,22855.0,2844.0,316,4,4,2,2.0,4,0,0,0,1,0,0,35,4.25,24
1.25,5832.0,2143.0,2143,4,4,3,20.0,2,0,1,0,0,0,0,60,0.82,92
4.0,26613.0,1503.0,167,4,4,3,2.0,2,0,0,0,0,0,1,24,1.7,56
8.5,8500.0,10000.0,10000,4,4,3,9.0,3,0,1,0,0,0,0,35,6.975,50
1.5,8571.0,1750.0,1750,3,3,3,7.0,2,0,0,0,0,0,0,165,2.175,109
0.65,6190.0,1050.0,1050,2,2,2,1.0,2,0,0,0,0,0,1,174,1.19,83
1.65,13074.0,1262.0,1262,2,2,3,23.0,1,0,0,0,0,0,0,81,1.655,70
1.72,7850.0,2191.0,2191,3,3,3,10.0,2,0,1,0,0,0,0,31,1.185,37
1.28,9552.0,1340.0,1340,3,3,3,1.0,2,0,0,0,0,0,1,49,1.5,114
2.1,8720.0,2408.0,2408,3,4,3,6.0,2,0,1,0,0,0,0,156,1.3,85
2.68,17213.0,1557.0,173,4,3,2,3.0,3,0,0,1,0,0,1,74,1.36,2
4.1,10567.0,3880.0,3880,5,5,2,10.0,2,0,1,0,0,0,0,159,3.35,110
2.1,7467.0,2812.0,2812,4,4,3,7.0,2,1,1,0,1,0,0,49,1.3,85
0.65,6190.0,1050.0,1050,3,3,1,1.0,1,0,0,0,0,0,1,42,1.15,12
12.0,38095.0,3150.0,350,5,6,3,3.0,2,0,1,1,0,0,1,153,3.475,66
2.3,8179.0,2812.0,2812,4,4,3,8.0,2,0,1,0,0,0,0,21,1.3,85
2.2,12222.0,1800.0,1800,4,3,2,1.0,4,1,0,0,1,0,0,24,1.35,11
1.4,8000.0,1750.0,1750,3,3,3,12.0,2,0,0,0,0,1,0,65,2.175,109
0.85,5386.0,1578.0,1578,2,3,3,9.0,2,1,0,0,0,0,0,49,1.185,37
1.38,8966.0,1539.0,1538,3,3,1,12.0,2,0,0,0,1,0,0,86,1.535,69
1.2,8450.0,1420.0,1420,2,2,3,6.0,3,0,0,0,0,0,0,42,1.655,70
1.02,6000.0,1700.0,1700,3,2,3,22.0,0,0,0,0,0,0,0,43,1.185,37
2.14,7610.0,2812.0,2812,4,4,3,6.0,2,1,1,0,1,0,0,49,1.3,85
2.82,12818.0,2200.0,2403,3,3,3,2.0,2,0,1,0,0,0,1,174,3.0,60
6.3,15384.0,4095.0,4095,5,6,3,10.0,0,0,0,0,0,0,1,62,1.2,106
4.5,14267.0,3154.0,3154,4,4,3,15.0,2,0,1,0,0,0,1,158,3.0,67
2.5,11111.0,2250.0,2250,3,3,3,9.0,3,0,0,0,0,0,0,55,4.2,57
2.65,12945.0,2047.0,2047,3,3,3,0.0,2,0,0,0,0,1,1,174,3.0,67
0.45,8404.0,535.0,597,2,2,1,14.0,2,0,0,0,0,0,2,57,1.7,102
0.49,4260.0,1150.0,1150,2,2,1,3.0,1,0,0,0,0,0,0,0,1.5,114
0.3,8290.0,362.0,361,1,2,2,5.0,1,0,0,0,0,0,0,37,1.25,103
0.5,14838.0,337.0,336,1,1,1,2.0,2,0,0,0,0,0,2,72,2.65,111
2.0,10167.0,1967.0,1967,4,4,1,12.0,2,0,0,0,0,0,0,79,1.535,69
3.6,14815.0,2430.0,270,4,4,3,2.0,1,0,0,0,0,0,1,49,1.75,91
4.3,12420.0,3462.0,3462,3,4,3,5.0,4,0,1,1,0,0,0,24,2.35,28
1.52,9632.0,1578.0,1578,3,3,2,4.0,2,0,0,0,1,0,1,156,1.535,69
1.12,6215.0,1802.0,1802,3,4,3,0.0,3,0,1,0,0,0,0,65,1.0,71
1.5,8255.0,1817.0,1811,3,3,3,12.0,2,0,0,0,0,1,0,49,1.185,37
0.89,8279.0,1075.0,1075,2,2,2,3.0,0,0,0,0,0,1,0,20,2.205,81
12.0,38095.0,3150.0,350,5,6,3,4.0,1,0,1,0,1,0,0,38,3.475,66
2.3,11817.0,1946.0,1777,3,3,3,7.0,3,0,1,0,0,0,0,117,2.35,28
5.4,20690.0,2610.0,290,4,5,3,3.0,2,1,1,1,1,0,1,136,1.655,70
2.5,11944.0,2093.0,2093,3,3,3,11.0,2,0,0,0,1,0,1,127,6.975,50
3.45,12777.0,2700.0,2700,4,4,3,2.0,5,0,0,0,0,0,0,0,5.15,48
6.44,19000.0,3389.0,3390,4,4,3,7.0,3,0,1,0,0,0,1,80,5.8,53
0.65,5195.0,1251.0,1251,2,2,2,15.0,0,0,0,0,0,0,0,37,1.115,89
1.32,6019.0,2193.0,2193,4,4,3,14.0,3,0,1,0,0,0,0,65,1.0,71
1.4,5929.0,2361.0,2361,3,4,0,1.0,1,0,0,0,0,0,0,67,0.675,107
1.8,9230.0,1950.0,1950,3,5,3,0.0,1,0,0,0,0,0,0,72,1.655,70
0.72,5991.0,1202.0,1210,2,2,3,3.0,2,0,0,0,1,0,0,158,1.5,114
1.5,8264.0,1815.0,1815,3,4,3,11.0,2,0,1,0,0,0,1,144,1.3,79
1.35,10384.0,1300.0,1300,3,2,2,3.0,1,0,0,0,0,0,0,87,1.45,33
1.83,7610.0,2405.0,2408,3,4,3,9.0,2,0,0,0,0,0,0,49,1.3,85
0.29,5930.0,489.0,489,2,2,2,3.0,2,0,0,0,0,0,0,45,0.675,107
0.65,8519.0,763.0,763,3,2,2,7.0,1,0,0,0,0,0,0,65,1.58,104
4.75,10556.0,4500.0,4500,6,7,0,4.0,5,0,0,0,0,0,0,0,1.35,1
4.1,15500.0,2645.0,2538,3,4,3,30.0,1,1,0,0,0,0,2,49,0.735,36
0.6,5660.0,1060.0,1060,3,3,2,3.0,2,0,0,0,0,0,0,44,1.15,12
0.7,5384.0,1300.0,1300,2,2,3,13.0,1,1,0,0,0,0,0,15,1.25,90
1.3,8756.0,1485.0,1480,2,2,3,10.0,2,1,0,0,0,0,0,38,1.27,86
8.44,16230.0,5200.0,5200,4,5,3,9.0,3,0,1,0,0,0,2,117,5.25,43
3.25,9672.0,3360.0,3360,4,4,3,2.0,1,0,1,0,0,0,0,123,1.035,99
0.32,6106.0,524.0,524,2,2,2,2.0,1,0,0,0,0,0,0,50,1.035,99
1.4,21538.0,650.0,650,3,3,3,2.0,0,0,0,0,0,0,0,54,1.45,33
4.6,21296.0,2160.0,240,3,3,3,2.0,4,0,1,1,1,0,1,37,3.325,55
2.5,13270.0,1884.0,1884,3,3,2,1.0,5,0,0,0,0,0,0,66,1.45,33
0.25,5198.0,481.0,481,2,2,0,0.0,2,0,0,0,0,0,0,37,1.5,114
1.3,9027.0,1440.0,1440,3,2,3,16.0,2,1,0,1,1,0,1,0,1.58,104
2.85,12127.0,2350.0,2350,4,4,3,5.0,3,0,1,0,1,0,1,149,3.0,67
3.5,18088.0,1935.0,215,6,4,2,2.0,4,0,0,0,0,1,1,27,4.26,14
1.85,9024.0,2050.0,2050,3,4,3,7.0,4,0,1,0,0,0,0,72,1.7,56
1.1,9972.0,1103.0,1103,3,1,0,0.0,5,0,0,0,0,0,0,45,1.115,89
1.1,5347.0,2057.0,2057,4,4,3,4.0,2,0,1,0,0,0,0,108,0.82,92
0.6,6666.0,900.0,900,2,2,1,0.0,0,0,0,0,0,0,0,0,2.205,81
0.9,7014.0,1283.0,1283,2,3,3,2.0,2,0,1,0,0,0,0,94,1.665,108
9.0,28490.0,3159.0,351,10,10,3,3.0,4,0,0,0,1,0,1,64,9.0,25
2.2,9490.0,2318.0,2318,3,3,2,7.0,3,0,1,0,0,0,1,111,2.175,109
1.4,7865.0,1780.0,1780,3,3,3,6.0,4,0,0,0,0,0,2,107,1.36,2
1.35,7142.0,1890.0,1820,3,3,0,1.0,1,0,0,0,0,0,0,60,1.185,37
0.36,5980.0,602.0,602,2,2,1,7.0,2,0,0,0,0,1,0,49,0.675,107
4.7,19847.0,2368.0,220,6,6,3,2.0,4,0,0,1,1,0,1,106,3.35,22
2.2,7652.0,2875.0,2875,4,6,3,4.0,2,0,1,0,0,0,1,108,1.25,103
1.2,14379.0,835.0,77,2,2,3,1.0,1,0,0,0,0,0,0,65,1.45,33
6.2,25514.0,2430.0,270,5,5,2,2.0,2,0,1,0,0,0,0,135,2.175,109
1.6,29629.0,540.0,540,8,5,3,4.0,4,0,0,0,0,0,0,8,4.25,24
0.35,5600.0,625.0,625,2,2,2,14.0,2,0,0,0,0,0,0,98,1.5,114
18.0,40000.0,4500.0,500,5,6,3,3.0,2,1,1,1,1,0,2,153,3.475,66
1.25,7167.0,1744.0,1744,3,3,2,11.0,2,0,0,0,0,1,0,14,1.25,90
2.2,12500.0,1760.0,1760,3,4,3,3.0,5,0,0,0,0,0,0,0,4.26,14
1.05,6774.0,1550.0,1750,3,3,3,6.0,2,0,0,0,0,1,0,129,0.9,84
0.96,10000.0,960.0,945,7,4,2,3.0,3,0,0,1,1,0,1,0,0.725,5
0.5,8517.0,587.0,587,2,1,2,7.0,1,0,0,0,0,0,0,24,1.035,99
0.86,7796.0,1103.0,1103,2,3,3,4.0,0,0,0,0,0,0,0,45,1.115,89
1.27,7231.0,1756.0,1763,3,3,3,2.0,2,0,0,0,0,1,0,49,1.185,37
2.57,15575.0,1650.0,2060,4,5,3,25.0,0,1,0,0,0,0,1,79,2.45,113
2.35,8834.0,2660.0,2660,3,4,3,6.0,2,0,1,0,0,0,1,101,2.205,81
1.3,11868.0,1095.0,1720,3,3,3,16.0,2,0,1,0,0,0,1,174,1.19,83
0.89,8850.0,1006.0,1428,2,2,2,14.0,2,1,0,0,0,0,1,129,2.4,82
1.85,9135.0,2025.0,2025,3,3,3,0.0,2,0,1,0,0,0,1,95,1.7,102
3.75,13383.0,2802.0,2802,3,5,3,22.0,2,0,1,0,0,0,1,49,4.0,112
4.49,24455.0,1836.0,204,9,9,3,3.0,3,0,0,0,0,1,1,90,7.925,45
1.57,11000.0,1427.0,1424,2,2,3,10.0,2,0,0,0,0,1,0,137,1.56,74
1.3,9002.0,1444.0,1444,2,2,2,6.0,0,0,0,0,0,0,0,36,0.85,3
4.5,24390.0,1845.0,204,6,6,3,3.0,3,0,0,1,0,0,1,80,4.25,46
1.68,8358.0,2010.0,2010,4,4,2,7.0,2,0,0,0,0,0,0,127,1.535,69
10.0,229885.0,435.0,435,8,10,3,1.0,5,0,0,0,0,0,0,0,4.25,24
1.6,8658.0,1848.0,1848,4,4,3,1.0,2,1,0,0,0,1,0,42,1.655,70
2.15,10306.0,2086.0,2086,3,4,3,10.0,3,0,1,0,0,0,0,49,2.4,47
0.78,5422.0,1439.0,1457,2,2,2,7.0,2,1,0,0,0,0,1,137,1.5,114
1.6,9169.0,1745.0,1745,3,3,3,10.0,2,0,0,0,0,0,0,86,2.175,109
19.0,31666.0,6000.0,9000,5,6,3,3.0,2,0,1,1,1,0,1,110,3.475,66
0.68,5238.0,1298.0,1298,3,3,2,11.0,2,0,0,0,1,0,0,100,0.82,92
0.78,5932.0,1315.0,1298,2,2,2,0.0,2,0,0,0,0,0,1,103,2.4,82
5.0,13058.0,3829.0,3829,4,4,3,13.0,2,1,1,1,1,0,1,174,4.625,59
0.48,6000.0,800.0,800,3,2,1,1.0,1,0,0,0,0,0,0,21,1.16,7
1.15,7496.0,1534.0,1534,2,2,3,8.0,2,1,0,0,0,0,1,37,0.9,84
1.1,8800.0,1250.0,1250,3,3,3,1.0,0,0,0,0,0,0,0,16,1.185,37
1.75,8974.0,1950.0,1950,3,4,2,16.0,2,0,1,0,1,0,0,49,1.655,70
1.4,10174.0,1376.0,1376,3,3,2,9.0,2,0,0,1,0,0,1,117,6.975,50
1.72,8730.0,1970.0,1970,4,4,1,12.0,2,0,0,0,0,0,0,86,1.535,69
1.16,7539.0,1539.0,1535,1,1,0,1.0,5,0,0,0,0,0,0,0,1.185,37
2.8,16969.0,1650.0,1975,4,4,3,2.0,2,1,0,0,0,0,1,89,2.775,65
1.56,8087.0,1929.0,1929,3,4,3,17.0,2,0,0,1,0,0,0,174,1.27,86
0.73,3560.0,2051.0,2050,3,3,3,2.0,3,0,1,0,0,0,0,80,1.5,114
11.95,36883.0,3240.0,360,3,3,2,1.0,3,1,1,0,0,0,0,101,6.975,50
3.5,24305.0,1440.0,1440,6,5,3,3.0,4,0,0,0,0,0,0,44,3.5,17
1.71,7804.0,2191.0,2191,3,3,3,7.0,2,1,0,0,0,0,0,38,1.185,37
0.46,5111.0,900.0,900,2,2,1,1.0,2,0,0,0,0,0,1,69,0.65,4
